content,label
水在常温下有着较大的表面张力仅次于汞时表面张力达到而其他液体只有故水具有明显的毛细管现象并有润湿的作用这对于自然界的机体生命活动和各种物理化学作用有着重大的影响,0
水又是一切有机化合物和生命物质的氢的来源组成一切有机化合物的碳氢氧等元素主要来自水和空气中的二氧化碳植物通过光合作用把二氧化碳和水转化为各种有机物的生命物质因此一切生命都和水的各种特性密切相关,0
地表水和地下水有些什么特点？,1
地表水是指雨雪江河湖泊以及海洋的水这些水的特点都与它们的形成过程密切相关雨雪在降落的过程中都溶有一定数量的杂质如等还可能混有工业和城市的废气烟尘这部分地表水总的来说杂质少且含盐量低平均含盐量只有左右硬度也很低平均也只有左右属于软水江河的水是经过地面径流汇集而成的它接触了岩石及其风化产物土壤等溶入了一些盐类因此含盐量比雨雪高我国江河水的平均含盐量为河水还由于其冲刷作用卷带了大量的泥沙黏土等悬浮物质而使水的浑浊度很高湖水由于湖面宽广流动缓慢故蒸发量较大如果流入和排出湖泊的水量都较大时那么湖水的蒸发量相对较小因而可以保持较低的含盐量而成为淡水湖否则如果流入的水量大部分被蒸发使湖水浓缩含盐量增高那就变成咸水湖或盐湖湖泊由于光照面积大有利于微生物的生长和繁殖因此水中微生物的量较大海洋水的蒸发量每年有从江河每年带入溶解盐类有经过长年累月海水中的含盐量高达左右,0
地下水是雨水经过土壤及地层的渗透流动而形成的水在其漫长的流程和广泛的接触中溶入较多的盐类但是另一方面地下水由于地层的层层过滤悬浮物很少水质清澈而透明浑浊度较低,0
总之不管地表水或是地下水都不是纯净的因此必须经过处理才能使用,0
什么叫密度相对密度？什么叫比热容？,1
物质的密度表示单位体积中所含该物质的质量其单位为千克每立方米或克每立方厘米水在时的密度为相对密度为无因次量表示物质的密度与水在时的密度的比值,0
单位物质的温度每升高或降低所吸收或放出的热量叫做该物质的比热容其国际单位制的单位为焦耳每千克开尔文导出单位为焦耳每克开尔文水的温度每升高或降低所吸收或放出的热量为即因此水的比热容为即,0
什么叫溶液饱和溶液溶解度？,1
由两种或两种以上物质组成的均匀而稳定的体系叫做溶液溶液分液体相及固体相即溶液有液体溶液和固体溶液不定义气体溶液为了方便一般将溶液中的最多的物质称为溶剂将其他物质称为溶质水系统为液体溶体水被称为溶剂溶于水中的其他杂质为溶质如水和食盐组成的均匀而稳定的澄清溶液称为食盐水溶液,0
在一定的条件下物质的溶解和结晶达到平衡时的溶液叫做饱和溶液,0
在一定的温度下饱和溶液中所含溶质的量称为该溶质在该温度下的溶解度一般是把在室温下时水中该物质溶解度超过的称为易溶物质在之间的称可溶物质在之间的称为微溶物质而溶解度在以下的称为难溶物质,0
何谓溶度积？有何意义？,1
溶度积是表示在难溶电解质的饱和溶液中当温度一定时其离子的物质的量浓度的乘积为一个常数这就叫溶度积或称溶解平衡常数例如从手册中查得在时的在水中的溶解平衡如下,0
固,0
,0
在水中产生等量的及离子,0
,0
令为该难溶盐的溶解度则,0
,0
,0
故在时的溶解度是,0
多离子的溶解平衡通式为,0
固,0
,0
,0
例如查得的其溶解平衡式为,0
固,0
,0
相当于通式中则,0
,0
,0
,0
故的溶解度是,0
,0
溶度积的意义在于,0
水溶液中组成其难溶电解质的离子浓度乘积如果正好等于溶度积时这时的溶液叫做饱和溶液,0
水溶液中组成某难溶电解质的离子的浓度乘积如果大于溶度积时就产生过饱和这时就会发生沉淀但当沉淀物析出之后该溶液仍是饱和溶液,0
水溶液中组成某难溶电解质的离子的浓度的乘积如果小于其溶度积时叫做不饱和溶液因此这时如再继续加入此难溶电解质还可以继续溶解直到饱和为止,0
在工业水处理中经常应用溶解平衡的概念使某些难溶物质从水中沉淀析出或是利用溶度积来判断水溶液是否会产生沉积为防止结垢提供依据,0
天然水中含有哪些杂质？按颗粒大小如何分类？,1
水中杂质种类极多按其性质可分为无机物有机物和微生物按分散体系分类即按杂质粒子的大小及同水之间的相互关系来分类可分为以下三类,0
分子离子分散系小于纳米包括各种无机有机的低分子物及其离子在水中成为溶液,0
胶态分散系大小由其中有的高分子物以溶液存在溶胶微粒以溶胶存在,0
粗分散系大于微米其中有悬浊液和乳浊液,0
天然水在大自然的循环过程中无时不与外界接触在与地面地层接触时溶解了土壤和岩石卷带了各种悬浮物质水溶解了来自空气的和有机物分解出来的气体水还经常受到工业废物排出物油状物及工艺加工的物料所污染使水中杂质的成分变得非常复杂这些杂质与水接触物质的过程有关其数量又与水的接触时间和条件有关这些杂质对工业,0
请你自我介绍一下你自己,1
回答提示一般人回答这个问题过于平常只说姓名年龄爱好工作经验这些在简历上都有其实企业最希望知道的是求职者能否胜任工作包括最强的技能最深入研究的知识领域个性中最积极的部分做过的最成功的事主要的成就等这些都可以和学习无关也可以和学习有关但要突出积极的个性和做事的能力说得合情合理企业才会相信企业很重视一个人的礼貌求职者要尊重考官在回答每个问题之后都说一句谢谢企业喜欢有礼貌的求职者,0
你觉得你个性上最大的优点是什么？,1
回答提示沉着冷静条理清楚立场坚定顽强向上,0
乐于助人和关心他人适应能力和幽默感乐观和友爱我在北大青鸟经过一到两年的培训及项目实战加上实习工作使我适合这份工作我相信我能成功,0
说说你最大的缺点？,1
回答提示这个问题企业问的概率很大通常不希望听到直接回答的缺点是什么等如果求职者说自己小心眼爱忌妒人非常懒脾气大工作效率低企业肯定不会录用你绝对不要自作聪明地回答我最大的缺点是过于追求完美有的人以为这样回答会显得自己比较出色但事实上他已经岌芨可危了企业喜欢求职者从自己的优点说起中间加一些小缺点最后再把问题转回到优点上突出优点的部分企业喜欢聪明的求职者,0
你对加班的看法？,1
回答提示实际上好多公司问这个问题并不证明一定要加班只是想测试你是否愿意为公司奉献,0
回答样本如果是工作需要我会义不容辞加班我现在单身没有任何家庭负担可以全身心的投入工作但同时我也会提高工作效率减少不必要的加班,0
你对薪资的要求？,1
回答提示如果你对薪酬的要求太低那显然贬低自己的能力如果你对薪酬的要求太高那又会显得你分量过重公司受用不起一些雇主通常都事先对求聘的职位定下开支预算因而他们第一次提出的价钱往往是他们所能给予的最高价钱他们问你只不过想证实一下这笔钱是否足以引起你对该工作的兴趣,0
回答样本一我对工资没有硬性要求我相信贵公司在处理我的问题上会友善合理我注重的是找对工作机会所以只要条件公平我则不会计较太多,0
回答样本二我受过系统的软件编程的训练不需要进行大量的培训而且我本人也对编程特别感兴趣因此我希望公司能根据我的情况和市场标准的水平给我合理的薪水,0
回答样本三如果你必须自己说出具体数目请不要说一个宽泛的范围那样你将只能得到最低限度的数字最好给出一个具体的数字这样表明你已经对当今的人才市场作了调查知道像自己这样学历的雇员有什么样的价值,0
在五年的时间内你的职业规划？,1
回答提示这是每一个应聘者都不希望被问到的问题但是几乎每个人都会被问到比较多的答案是管理者但是近几年来许多公司都已经建立了专门的技术途径这些工作地位往往被称作顾问参议技师或高级软件工程师等等当然说出其他一些你感兴趣的职位也是可以的比如产品销售部经理生产部经理等一些与你的专业有相关背景的工作要知道考官总是喜欢有进取心的应聘者此时如果说不知道或许就会使你丧失一个好机会最普通的回答应该是我准备在技术领域有所作为或我希望能按照公司的管理思路发展,0
你朋友对你的评价？,1
回答提示想从侧面了解一下你的性格及与人相处的问题,0
回答样本我的朋友都说我是一个可以信赖的人因为我一旦答应别人的事情就一定会做到如果我做不到我就不会轻易许诺,0
回答样本我觉的我是一个比较随和的人与不同的人都可以友好相处在我与人相处时我总是能站在别人的角度考虑问题,0
你还有什么问题要问吗？,1
回答提示企业的这个问题看上去可有可无其实很关键企业不喜欢说没有问题的人因为其很注重员工的个性和创新能力企业不喜欢求职者问个人福利之类的问题如果有人这样问贵公司对新入公司的员工有没有什么培训项目我可以参加吗？或者说贵公司的晋升机制是什么样的？企业将很欢迎因为体现出你对学习的热情和对公司的忠诚度以及你的上进心,0
如果通过这次面试我们单位录用了你但工作一段时间却发现你根本不适合这个职位你怎么办？,1
回答提示一段时间发现工作不适合我有两种情况,0
如果你确实热爱这个职业那你就要不断学习虚心向领导和同事学习业务知识和处事经验了解这个职业的精神内涵和职业要求力争减少差距,1
你觉得这个职业可有可无那还是趁早换个职业去发现适合你的你热爱的职业那样你的发展前途也会大点对单位和个人都有好处,1
在完成某项工作时你认为领导要求的方式不是最好的自己还有更好的方法你应该怎么做？,1
回答提示原则上我会尊重和服从领导的工作安排同时私底下找机会以请教的口吻婉转地表达自己的想法看看领导是否能改变想法,0
如果领导没有采纳我的建议我也同样会按领导的要求认真地去完成这项工作,0
还有一种情况假如领导要求的方式违背原则我会坚决提出反对意见如领导仍固执己见我会毫不犹豫地再向上级领导反映,0
如果你的工作出现失误给本公司造成经济损失你认为该怎么办？,1
回答提示,0
我本意是为公司努力工作如果造成经济损失我认为首要的问题是想方设法去弥补或挽回经济损失如果我无能力负责希望单位帮助解决,0
是责任问题分清责任各负其责如果是我的责任我甘愿受罚如果是一个我负责的团队中别人的失误也不能幸灾乐祸作为一个团队需要互相提携共同完成工作安慰同事并且帮助同事查找原因总结经验,0
总结经验教训一个人的一生不可能不犯错误重要的是能从自己的或者是别人的错误中吸取经验教训并在今后的工作中避免发生同类的错误检讨自己的工作方法分析问题的深度和力度是否不够以致出现了本可以避免的错误,0
如果你在这次考试中没有被录用你怎么打算？,1
回答提示现在的社会是一个竞争的社会从这次面试中也可看出这一点有竞争就必然有优劣有成功必定就会有失败往往成功的背后有许多的困难和挫折如果这次失败了也仅仅是一次而已只有经过经验经历的积累才能塑造出一个完全的成功者我会从以下几个方面来正确看待这次失败,0
第一要敢于面对面对这次失败不气馁接受已经失去了这次机会就不会回头这个现实从心理意志和精神上体现出对这次失败的抵抗力要有自信相信自己经历了这以,0
后经过努力一定能行能够超越自我,0
第二善于反思对于这次面试经验要认真总结思考剖析能够从自身的角度找差距正确对待自己实事求是地评价自己辩证的看待自己的长短得失做一个明白人,0
第三走出阴影要克服这一次失败带给自己的心理压力时刻牢记自己弱点防患于未然加强学习提高自身素质,0
第四认真工作回到原单位岗位上后要实实在在踏踏实实地工作三十六行行行出状元争取在本岗位上做出一定的成绩,0
第五再接再厉成为软件工程师或网络工程师一直是我的梦想以后如果有机会我仍然后再次参加竞争,0
如果你做的一项工作受到上级领导的表扬但你主管领导却说是他做的你该怎样？,1
回答提示我首先不会找那位上级领导说明这件事我会主动找我的主管领导来沟通因为沟通是解决人际关系的最好办法但结果会有两种我的主管领导认识到自己的错误我想我会视具体情况决定是否原谅他他更加变本加厉的来威胁我那我会毫不犹豫地找我的上级领导反映此事因为他这样做会造成负面影响对今后的工作不利,0
谈谈你对跳槽的看法？,1
回答提示正常的跳槽能促进人才合理流动应该支持,0
频繁的跳槽对单位和个人双方都不利应该反对,0
工作中你难以和同事上司相处你该怎么办？,1
回答提示,0
我会服从领导的指挥配合同事的工作,0
我会从自身找原因仔细分析是不是自己工作做得不好让领导不满意同事看不惯还要看看是不是为人处世方面做得不好如果是这样的话我会努力改正,0
如果我找不到原因我会找机会跟他们沟通请他们指出我的不足有问题就及时改正,0
作为优秀的员工应该时刻以大局为重即使在一段时间内领导和同事对我不理解我也会做好本职工作虚心向他们学习我相信他们会看见我在努力总有一天会对我微笑的,0
假设你在某单位工作成绩比较突出得到领导的肯定但同时你发现同事们越来越孤立你你怎么看这个问题？你准备怎么办？,1
回答提示,0
成绩比较突出得到领导的肯定是件好事情以后更加努力,0
检讨一下自己是不是对工作的热心度超过同事间交往的热心了加强同事间的交往及共同的兴趣爱好,0
工作中切勿伤害别人的自尊心,0
不再领导前拨弄是非,0
乐于助人对面,0
你最近是否参加了培训课程？谈谈培训课程的内容是公司资助还是自费参加？,1
回答提示是自费参加就是北大青鸟的培训课程可以多谈谈自己学的技术,0
你对于我们公司了解多少？,1
回答提示在去公司面试前上网查一下该公司主营业务如回答贵公司有意改变策略加强与国外大厂的合作自有品牌的部分则透过海外经销商,0
请说出你选择这份工作的动机？,1
回答提示这是想知道面试者对这份工作的热忱及理解度并筛选因一时兴起而来应试的人如果是无经验者可以强调就算职种不同也希望有机会发挥之前的经验,0
你最擅长的技术方向是什么？,1
回答提示说和你要应聘的职位相关的课程表现一下自己的热诚没有什么坏处,0
你能为我们公司带来什么呢？,1
回答提示,0
假如你可以的话试着告诉他们你可以减低他们的费用我已经接受过北大青鸟近两年专业的培训立刻就可以上岗工作,0
企业很想知道未来的员工能为企业做什么求职者应再次重复自己的优势然后说就我的能力我可以做一个优秀的员工在组织中发挥能力给组织带来高效率和更多的收益企业喜欢求职者就申请的职位表明自己的能力比如申请营销之类的职位可以说我可以开发大量的新客户同时对老客户做更全面周到的服务开发老客户的新需求和消费等等,0
最能概括你自己的三个词是什么？,1
回答提示,0
我经常用的三个词是适应能力强有责任心和做事有始终结合具体例子向主考官解释,0
你的业余爱好是什么？,1
回答提示找一些富于团体合作精神的这里有一个真实的故事有人被否决掉因为他的爱好是深海潜水主考官说因为这是一项单人活动我不敢肯定他能否适应团体工作,0
作为被面试者给我打一下分,1
回答提示试着列出四个优点和一个非常非常非常小的缺点可以抱怨一下设施没有明确责任人的缺点是不会有人介意的,0
你怎么理解你应聘的职位？,1
回答提示把岗位职责和任务及工作态度阐述一下,0
喜欢这份工作的哪一点？,1
回答提示相信其实大家心中一定都有答案了吧每个人的价值观不同自然评断的标准也会不同但是在回答面试官这个问题时可不能太直接就把自己心理的话说出来尤其是薪资方面的问题不过一些无伤大雅的回答是不错的考虑如交通方便工作性质及内容颇能符合自己的兴趣等等都是不错的答案不过如果这时自己能仔细思考出这份工作的与众不同之处相信在面试上会大大加分,0
为什么要离职?,1
回答提示,0
回答这个问题时一定要小心就算在前一个工作受到再大的委屈对公司有多少的怨言都千万不要表现出来尤其要避免对公司本身主管的批评避免面试官的负面情绪及印象建议此时最好的回答方式是将问题归咎在自己身上例如觉得工作没有学习发展的空间自己想在面试工作的相关产业中多加学习或是前一份工作与自己的生涯规划不合等等回答的答案最好是积极正面的,0
我希望能获得一份更好的工作如果机会来临我会抓住我觉得目前的工作已经达到顶峰即沒有升迁机会,0
说说你对行业技术发展趋势的看法？,1
回答提示企业对这个问题很感兴趣只有有备而来的求职者能够过关求职者可以直接在网上查找对你所申请的行业部门的信息只有深入了解才能产生独特的见解企业认为最聪明的求职者是对所面试的公司预先了解很多包括公司各个部门发展情况在面试回答问题的时候可以提到所了解的情况企业欢迎进入企业的人是知己而不是盲人,0
对工作的期望与目标何在？,1
回答提示这是面试者用来评断求职者是否对自己有一定程度的期望对这份工作是否了解的问题对于工作有确实学习目标的人通常学习较快对于新工作自然较容易进入状况这时建议你最好针对工作的性质找出一个确实的答案如业务员的工作可以这样回答我的目标是能成为一个超级业务员将公司的产品广泛的推销出去达到最好的业绩成效为了达到这个目标我一定会努力学习而我相信以我认真负责的态度一定可以达到这个目标其他类的工作也可以比照这个方式来回答只要在目标方面稍微修改一下就可以了,0
说说你的家庭,1
回答提示企业面试时询问家庭问题不是非要知道求职者家庭的情况探究隐私企业不喜欢探究个人隐私而是要了解家庭背景对求职者的塑造和影响企业希望听到的重点也在于家庭对求职者的积极影响企业最喜欢听到的是我很爱我的家庭我的家庭一向很和睦虽然我的父亲和母亲都是普通人但是从小我就看到我父亲起早贪黑每天工作特别勤劳他的行动无形中培养了我认真负责的态度和勤劳的精神我母亲为人善良对人热情特别乐于助人所以在单位人缘很好她的一言一行也一直在教导我做人的道理企业相信和睦的家庭关系对一个人的成长有潜移默化的影响,0
就你申请的这个职位你认为你还欠缺什么？,1
回答提示企业喜欢问求职者弱点但精明的求职者一般不直接回答他们希望看到这样的求职者继续重复自己的优势然后说对于这个职位和我的能力来说我相信自己是可以胜任的只是缺乏经验这个问题我想我可以进入公司以后以最短的时间来解决我的学习能力很强我相信可以很快融入公司的企业文化进入工作状态企业喜欢能够巧妙地躲过难题的求职者,0
你欣赏哪种性格的人？,1
回答提示诚实不死板而且容易相处的人有实际行动的人,0
你通常如何处理別人的批评？,1
回答提示沈默是金不必说什么否则情况更糟不过我会接受建设性的批评我会等大家冷靜下来再讨论,0
你怎样对待自己的失敗？,1
回答提示我们大家生来都不是十全十美的我相信我有第二个机会改正我的错误,0
什么会让你有成就感？,1
回答提示为贵公司竭力效劳尽我所能完成一个项目,0
眼下你生活中最重要的是什么？,1
回答提示对我来说能在这个领域找到工作是最重要的望能在贵公司任职对我说最重要,0
你为什么愿意到我们公司来工作？,1
回答提示对于这个问题你要格外小心如果你已经对该单位作了研究你可以回答一些详细的原因像公司本身的高技术开发环境很吸引我我同公司出生在同样的时代我希望能够进入一家与我共同成长的公司你们公司一直都稳定发展在近几年来在市场上很有竞争力或者我认为贵公司能够给我提供一个与众不同的发展道路这都显示出你已经做了一些调查也说明你对自己的未来有了较为具体的远景规划,0
你和别人发生过争执吗？你是怎样解决的？,1
回答提示这是面试中最险恶的问题其实是考官布下的一个陷阱千万不要说任何人的过错应知成功解决矛盾是一个协作团体中成员所必备的能力假如你工作在一个服务行业这个问题简直成了最重要的一个环节你是否能获得这份工作将取决于这个问题的回答考官希望看到你是成熟且乐于奉献的他们通过这个问题了解你的成熟度和处世能力在没有外界干涉的情况下通过妥协的方式来解决才是正确答案,0
问题你做过的哪件事最令自己感到骄傲?,1
回答提示这是考官给你的一个机会让你展示自己把握命运的能力这会体现你潜在的领导能力以及你被提升的可能性假如你应聘于一个服务性质的单位你很可能会被邀请去午餐记住你的前途取决于你的知识你的社交能力和综合表现,0
你新到一个部门一天一个客户来找你解决问题你努力想让他满意可是始终达不到群众得满意他投诉你们部门工作效率低你这个时候怎么作?,1
回答提示首先我会保持冷静作为一名工作人员在工作中遇到各种各样的问题是正常的关键是如何认识它积极应对妥善处理其次我会反思一下客户不满意的原因一是看是否是自己在解决问题上的确有考虑的不周到的地方二是看是否是客户不太了解相关的服务规定而提出超出规定的要求三是看是否是客户了解相关的规定但是提出的要求不合理再次根据原因采取相对的对策如果是自己确有不周到的地方按照服务规定作出合理的安排并向客户作出解释如果是客户不太了解政策规定而造成的误解我会向他作出进一步的解释消除他的误会如果是客户提出的要求不符合政策规定我会明确地向他指出再次我会把整个事情的处理情况向领导作出说明希望得到他的理解和支持我不会因为客户投诉了我而丧失工作的热情和积极性而会一如既往地牢记为客户服务的宗旨争取早日做一名领导信任公司放心客户满意的职员,0
对这项工作你有哪些可预见的困难？,1
回答提示不宜直接说出具体的困难否则可能令对方怀疑应聘者不行可以尝试迂回战术说出应聘者对困难所持有的态度工作中出现一些困难是正常的也是难免的但是只要有坚忍不拔的毅力良好的合作精神以及事前周密而充分的准备任何困难都是可以克服,0
分析一般问这个问题面试者的希望就比较大了因为已经在谈工作细节但常规思路中的回答又被面试官骗了当面试官询问这个问题的时候有两个目的第一看看应聘者是不是在行说出的困难是不是在这个职位中一般都不可避免的问题第二是想看一下应聘者解决困难的手法对不对及公司能否提供这样的资源而不是想了解应聘者对困难的态度,0
如果我录用你你将怎样开展工作？,1
回答提示如果应聘者对于应聘的职位缺乏足够的了解最好不要直接说出自己开展工作的具体办法可以尝试采用迂回战术来回答如首先听取领导的指示和要求然后就有关情况进行了解和熟悉接下来制定一份近期的工作计划并报领导批准最后根据计划开展工作,0
分析这个问题的主要目的也是了解应聘者的工作能力和计划性条理性而且重点想要知道细节如果向思路中所讲的迂回战术面试官会认为回避问题如果引导了几次仍然是回避的话此人绝对不会录用了,0
你希望与什么样的上级共事？,1
回答提示通过应聘者对上级的希望可以判断出应聘者对自我要求的意识这既上一个陷阱又是一次机会最好回避对上级具体的希望多谈对自己的要求如做为刚步入社会的新人我应该多要求自己尽快熟悉环境适应环境而不应该对环境提出什么要求只要能发挥我的专长就可以了,0
分析这个问题比较好的回答是希望我的上级能够在工作中对我多指导对我工作中的错误能够立即指出总之从上级指导这个方面谈不会有大的纰漏,0
在完成某项工作时你认为领导要求的方式不是最好的自己还有更好的方法你应该怎么做？,1
回答提示,0
原则上我会尊重和服从领导的工作安排同时私底下找机会以请教的口吻婉转地表达自己的想法看看领导是否能改变想法,0
如果领导没有采纳我的建议我也同样会按领导的要求认真地去完成这项工作,0
还有一种情况假如领导要求的方式违背原则我会坚决提出反对意见如领导仍固执己见我会毫不犹豫地再向上级领导反映,0
与上级意见不一是你将怎么办？,1
回答提示一般可以这样回答我会给上级以必要的解释和提醒在这种情况下我会服从上级的意见如果面试你的是总经理而你所应聘的职位另有一位经理且这位经理当时不在场可以这样回答对于非原则性问题我会服从上级的意见对于涉及公司利益的重大问题我希望能向更高层领导反映,0
分析这个问题的标准答案是思路如果用的回答必死无疑你没有摸清楚改公司的内部情况先想打小报告这样的人没有人敢要,0
你工作经验欠缺如何能胜任这项工作？,1
常规思路如果招聘单位对应届毕业生的应聘者提出这个问题说明招聘公司并不真正在乎经验关键看应聘者怎样回答对这个问题的回答最好要体现出应聘者的诚恳机智果敢及敬业如作为应届毕业生在工作经验方面的确会有所欠缺因此在读书期间我一直利用各种机会在这个行业里做兼职我也发现实际工作远比书本知识丰富复杂但我有较强的责任心适应能力和学习能力而且比较勤奋所以在兼职中均能圆满完成各项工作从中获取的经验也令我受益非浅请贵公司放心学校所学及兼职的工作经验使我一定能胜任这个职位点评这个问题思路中的答案尚可突出自己的吃苦能力和适应性以及学习能力不是学习成绩为好,0
您在前一家公司的离职原因是什么？,1
回答提示最重要的是应聘者要使找招聘单位相信应聘者在过往的单位的离职原因在此家招聘单位里不存在避免把离职原因说得太详细太具体不能掺杂主观的负面感受如太辛苦人际关系复杂管理太混乱公司不重视人才公司排斥我们某某的员工等但也不能躲闪回避如想换换环境个人原因等不能涉及自己负面的人格特征如不诚实懒惰缺乏责任感不随和等尽量使解释的理由为应聘者个人形象添彩相关例子如我离职是因为这家公司倒闭我在公司工作了三年多有较深的感情从去年始由于市场形势突变公司的局面急转直下到眼下这一步我觉得很遗憾但还要面对显示重新寻找能发挥我能力的舞台同一个面试问题并非只有一个答案而同一个答案并不是在任何面试场合都有效关键在应聘者掌握了规律后对面试的具体情况进行把握有意识地揣摩面试官提出问题的心理背景然后投其所好,0
分析除非是薪资太低或者是最初的工作否则不要用薪资作为理由求发展也被考官听得太多离职理由要根据每个人的真实离职理由来设计但是在回答时一定要表现得真诚实在想不出来的时候家在外地可以说是因为家中有事须请假几个月公司又不可能准假所以辞职这个答案一般面试官还能接受,0
你工作经验欠缺如何能胜任这项工作？,1
回答提示如果招聘单位对应届毕业生的应聘者提出这个问题说明招聘公司并不真正在乎经验关键看应聘者怎样回答对这个问题的回答最好要体现出应聘者的诚恳机智果敢及敬业如作为应届毕业生在工作经验方面的确会有所欠缺因此在读书期间我一直利用各种机会在这个行业里做兼职我也发现实际工作远比书本知识丰富复杂但我有较强的责任心适应能力和学习能力而且比较勤奋所以在兼职中均能圆满完成各项工作从中获取的经验也令我受益非浅请贵公司放心学校所学及兼职的工作经验使我一定能胜任这个职位,0
分析这个问题思路中的答案尚可突出自己的吃苦能力和适应性以及学习能力不是学习成绩为好,0
为了做好你工作份外之事你该怎样获得他人的支持和帮助？,1
回答提示每个公司都在不断变化发展的过程中你当然希望你的员工也是这样你希望得到那些希望并欢迎变化的人因为这些人明白为了公司的发展变化是公司日常生活中重要组成部分这样的员工往往很容易适应公司的变化并会对变化做出积极的响应此外他们遇到矛盾和问题时也能泰然处之下面的问题能够考核应聘者这方面的能力,0
据说有人能从容避免正面冲突请讲一下你在这方面的经验和技巧,0
有些时候我们得和我们不喜欢的人在一起共事说说你曾经克服了性格方面的冲突而取得预期工作效果的经历,0
如果你在这次面试中没有被录用你怎么打算？,1
回答提示现在的社会是一个竞争的社会从这次面试中也可看出这一点有竞争就必然有优劣有成功必定就会有失败往往成功的背后有许多的困难和挫折如果这次失败了也仅仅是一次而已只有经过经验经历的积累才能塑造出一个完全的成功者我会从以下几个方面来正确看待这次失败,0
第一要敢于面对面对这次失败不气馁接受已经失去了这次机会就不会回头这个现实从心理意志和精神上体现出对这次失败的抵抗力要有自信相信自己经历了这次之后经过努力一定能行能够超越自我,0
第二善于反思对于这次面试经验要认真总结思考剖析能够从自身的角度找差距正确对待自己实事求是地评价自己辩证的看待自己的长短得失做一个明白人,0
第三走出阴影要克服这一次失败带给自己的心理压力时刻牢记自己弱点防患于未然加强学习提高自身素质,0
第四认真工作回到原单位岗位上后要实实在在踏踏实实地工作三十六行行行出状元争取在本岗位上做出一定的成绩,0
第五再接再厉成为国家公务员一直是我的梦想以后如果有机会我仍然后再次参加竞争,0
假如你晚上要去送一个出国的同学去机场可单位临时有事非你办不可你怎么办？,1
回答提示我觉得工作是第一位的但朋友间的情谊也是不能偏废的这个问题我觉得要按照当时具体的情况来决定,0
如果我的朋友晚上点中的飞机而我的加班八点就能够完成的话那就最理想了干完工作去机场皆大欢喜,0
如果说工作不是很紧急加班仅仅是为了明天上班的时候能把报告交到办公室那完全可以跟领导打声招呼先去机场然后回来加班晚点睡就是了,0
如果工作很紧急两者不可能兼顾的情况下我觉得可以由两种选择如果不是全单位都加班的话是不是可以要其他同事来代替以下工作自己去机场哪怕就是代替你离开的那一会儿如果连这一点都做不到的话,0
那只好忠义不能两全了打电话给朋友解释一下小心他会理解毕竟工作做完了就完了朋友还是可以再见面的,0
如果通过这次面试我们单位录用了你但工作一段时间却发现你根本不适合这个职位你怎么办？,1
回答提示一段时间发现工作不适合我有两种情况,0
如果你确实热爱这个职业那你就要不断学习虚心向领导和同事学习业务知识和处事经验了解这个职业的精神内涵和职业要求力争减少差距,1
你觉得这个职业可有可无那还是趁早换个职业去发现适合你的你热爱的职业那样你的发展前途也会大点对单位和个人都有好处,1
你做过的哪件事最令自己感到骄傲?,1
回答提示这是考官给你的一个机会让你展示自己把握命运的能力这会体现你潜在的领导能力以及你被提升的可能性假如你应聘于一个服务性质的单位你很可能会被邀请去午餐记住你的前途取决于你的知识你的社交能力和综合表现,0
谈谈你过去做过的成功案例,1
回答提示举一个你最有把握的例子把来龙去脉说清楚而不要说了很多却没有重点切忌夸大其词把别人的功劳到说成自己的很多主管为了确保要用的人是最适合的会打电话向你的前一个主管征询对你的看法及意见所以如果说谎是很容易穿梆的,0
谈谈你过去的工作经验中最令你挫折的事情,1
回答提示曾经接触过一个客户原本就有耳闻他们以挑剔出名所以事前的准备功夫做得十分充分也投入了相当多的时间与精力最后客户虽然并没有照单全收但是接受的程度已经出乎我们意料之外了原以为从此可以合作愉快却得知客户最后因为预算关系选择了另一家代理商之前的努力因而付诸流水尽管如此我还是从这次的经验学到很多如对该产业的了解整个的默契也更好了,0
分析借此了解你对挫折的容忍度及调解方式,0
如何安排自己的时间？会不会排斥加班？,1
回答提示基本上如果上班工作有效率工作量合理的话应该不太需要加班可是我也知道有时候很难避免加班加上现在工作都采用责任制所以我会调配自己的时间全力配合,0
分析虽然不会有人心甘情愿的加班但依旧要表现出高配合度的诚意,0
为什么我们要在众多的面试者中选择你？,1
回答提示根据我对贵公司的了解以及我在这份工作上所累积的专业经验及人脉相信正是贵公司所找寻的人才而我在工作态度上也有圆融成熟的一面和主管同事都能合作愉快,0
分析别过度吹嘘自己的能力或信口开河地乱开支票例如一定会为该公司带来多少钱的业务等这样很容易给人一种爱说大话不切实际的感觉,0
对这个职务的期许？,1
回答提示希望能借此发挥我的所学及专长同时也吸收贵公司在这方面的经验就公司我个人而言缔造双赢的局面,0
分析回答前不妨先询问该公司对这项职务的责任认定及归属因为每一家公司的状况不尽相同以免说了一堆理想抱负却发现牛头不对马嘴,0
为什么选择这个职务？,1
回答提示这一直是我的兴趣和专长经过这几年的磨练也累积了一定的经验及人脉相信我一定能胜任这个职务的,0
分析适时举出过去的丰功伟业表现出你对这份职务的熟稔度但避免过于夸张的形容或流于炫耀,0
为什么选择我们这家公司？,1
回答提示曾经在报章杂志看过关于贵公司的报道与自己所追求的理念有志一同而贵公司在业界的成绩也是有目共睹的而且对员工的教育训练升迁等也都很有制度,0
分析去面试前先做功课了解一下该公司的背景让对方觉得你真的很有心想得到这份工作而不只是探探路,0
