content,label
四膜分离除盐处理,0
什么是膜分离膜分离过程的推动力是什么,1
没有经过处理的水实际上是混合物混合物之所以能被分离是由于它们之间的物理或化学性质有所差异我们就是利用这些差异将其分开的性质完全相同的物质称为元素和化合物元素和化合物是不能被分离的性质愈相近分离就愈困难反之亦然膜分离是利用一张特殊制造的具有选择透过性能的薄膜在外力推动下对混合物进行分离提纯浓缩的一种分离新方法这种薄膜必须具有使用的物质可以通过有的物质不能通过的特性膜可以是固相液相或气相目前使用的分离膜绝大多数是固相膜,0
物质透过分离膜的能力可以分为两类一种借助外界能量物质发生由低位向高位的流动另一种是以化学位差为推动力物质发生由高位向低位的流动下表列出一些主要膜分离赛程的推动力,0
主要膜分离过程的推动力,0
反渗透超滤微滤气体分离,0
电渗析,0
透析控制释放,0
渗透气化,0
液膜膜传感器,0
压力差,0
电位差,0
浓度差,0
浓度差分压差,0
浓度差加化学反应,0
膜过程,0
推动力,0
我国膜分离技术在水处理领域的应用情况怎样,1
我国膜分离技术是从年开始开发的其研究和应用大致可分为三个阶段,0
第一个阶段是世纪年代的开创时期这个时期电渗析是我国最早得到推广应用的膜分离过程其应用领域涉及苦咸水淡化电厂锅炉补给水预除盐电子医药行业超纯水制造等离子交换膜隔板电极及其他配套设备已能自己制造并几经换代使电渗析装置日趋完善,0
第二个阶段是世纪年代这一时期电渗析反渗透超滤和微滤等各种膜和相应组件装置都在研究中或已开发出来除电渗析外其他膜组件仍未得到应用,0
第三个阶段是世纪年代又后这一时期我国膜分离技术跨入应用阶段一些技术上较为成熟的膜过程开始得到应用在自己研制成功的醋酸纤维素膜与复合膜生产装置的基础上又相继引进了外国有关公司的反渗透膜生产线反渗透技术已在我国电厂锅炉补给水预除盐超纯水制造海水和苦咸水淡化等方面大规模推广应用并取得很好的技术效益和经济效益,0
膜分离的基本原理是什么机理如何,1
由于分离膜具有选择透过的特性所以它可以使混合物质有的通过有的留下分离膜之所以能使混在一起的物质分开基于两个方面的原理,0
根据它们物理性质的不同主要是质量体积大小和几何形态差异用过筛的办法将其分离,0
根据混合物的不同化学性质物质通过分离膜的速度取决于以下两个步骤的速度首先是从膜表面接触的混合物中进入膜内的速度称溶解速度其次是进入膜内后从膜的表面扩散到膜的另一表面的速度二者之和为总速度总速度愈大透过膜所需的时间愈短总速度愈小透过时间愈长溶解速度完全取决于被分离物与膜材料之间化学性质的差异扩散速度除化学性质外还与物质的相对分子质量有关混合物中各物质透过的总速度相差愈大则分离效率愈高若总速度相等则无分离效率可言,0
但是由于膜分离的过程不同它们的分离机理也不完全相同,0
膜分离技术有些什么特点,1
膜分离技术与蒸馏吸附萃取等传统的分离技术相比具有以下特点,0
膜分离是一个高效的分离过程例如以重力为基础的分离技术最小极限颗粒是微米而膜分离可以做到将颗粒大小为纳米的物质进行分离,0
膜分离过程的能耗比较低大多数膜分离过程都不发生相的变化而相变化的潜热是很大的所以能耗低以海水淡化为例膜技术反渗透比其他分离方法能耗低见下表,0
几种方法淡化海水能耗比较,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
理论值,0
反渗透水回收率,0
冷冻,0
溶剂萃取,0
多级闪蒸,0
需要消耗的热量,0
,0
需要消耗的动力,0
,0
,0
分离方法,0
多数膜分离过程的工作温度与室温接近因此特别适用于对热过敏物质的处理如用膜分离处理的水可以在室温或更低温下进行确保不发生局部过热现象大大提高了药品使用的安全性,0
膜分离设备本身没有运动的部件工作温度又在室温附近所以维护工作量减少操作简便开停车方便,0
膜分离过程的规模和处理能力可以在很大范围内变化而它的效率设备单价运行费用等都变化不大,0
膜分离由于分离效率高通常设备的体积比较小占地较少,0
膜分离不同于水的澄清和除盐过程不需要消耗大量的混凝剂和酸碱等化学药品所以不致造成对环境的危害,0
工业水处理使用的膜有哪些类型,1
工业水处理采用的膜分离技术主要有反渗透超过滤和电渗析三种以反渗透的应用最为广泛但近年来纳滤和不同一般微滤技术也开始应用于水处理的各个领域,0
反渗透膜主要有纤维素和非纤维素两类其中纤维素膜有醋酸纤维素三醋酸纤维素等非纤维素膜主要是芳香族聚酰胺膜反渗透使用的都为半透膜只对水具有选择性的高度渗透性而对水中大部分溶质的渗透性很低反渗透膜在使用时要制成组件式装置其型式有涡卷式管式板框式中空纤维式和条束式等膜厚为几个至左右,0
超滤膜与反渗透膜都是不具备离子交换性质的中性膜属于压力推动的滤膜两膜基本相似主要有醋酸纤维素和非纤维素聚合物膜组件装置可以做成涡卷式管式和板式等,0
超滤膜和反渗透膜中的纤维素膜有超薄式膜非对称性构造的醋酸纤维素膜如二乙酰纤维素膜复合膜如硝酸纤维素和醋酸纤维素复合为三乙酰纤维素膜混合膜将二乙酰和三乙酰纤维素混合制膜中空纤维膜做成内径外径的中空纤维管式,0
超滤膜和反渗透膜中的非纤维素膜有芳香族聚酰胺中空纤维素膜最初是以尼龙作纤维素后改为芳香族酰胺带电膜如磺化二甲基次苯基醚离子膜聚咪唑并吡喃酮膜聚间二氮茚膜玻璃膜如制成中空纤维膜动态膜,0
电渗析膜是离子交换膜为电力推动式滤膜主要有异相膜均相膜和半均相膜三种类型电渗析的组件装置有压滤式和水槽式两类其中压滤式又有垂直型和水平型两种,0
纳滤膜介于反渗透膜和超滤膜之间是近十多年发展较快的膜品种在水的软化不同价阴离子分离等方面有特优点而广泛应用,0
徴滤又称为精过滤其基本原理属于筛网状过滤在静压差作用下小于膜孔的粒子通过滤膜大于膜孔的粒子则被截留在膜面上使大小不同的组分得以分离,0
什么叫渗析什么叫电渗析,1
渗析是属于一种自然发生的物理现象如将两种不同含盐量的水用一张渗透膜隔开就会发生含盐量大的水的电解质离子穿过膜向含盐量小的水中扩散这个现象就是渗析这,0
种渗析是由于含盐量浓度不同而引起的称为浓差渗析渗析过程与浓度差的大小有关浓差越大渗析的过程越快否则就越慢因为是以浓差作为推动力的因此扩散速度始终是比较慢的如果要加快这个速度就可以在膜的两边施加一直流电场电解质离子在电场的作用下会迅速地通过膜进行迁移过程这就称为电渗析渗析膜是用高分子材料制成的一种薄膜上面有离子交换活性基团膜内含有酸性活性基团的称为阳膜如有碱性活性基团的称阴膜从膜的结构上分又可分为异相膜均相膜半均相膜三种,0
电渗析的除盐原理是什么,1
在用电渗析进行除盐处理时先将电渗析器两端的电极接上直流电水溶液就发生导电现象水中的盐类离子在电场的作用下各自向一定方向移动阳离子向负极阴离子向正极运动在电渗析器内设置多组交替排列的阴阳离子交换膜此膜在电场作用下显示电性阳膜显示负电场排斥水中阴离子而吸附阳离子在外电场的作用下阳离子穿过阳膜向负极方向运动阴膜显示正电性排斥水中的阳离子而吸附了阴离子在外电场的作用下阴离子穿过阴膜而向正极方向运动这样就形成了去除水中离子的淡水室和离子浓缩的浓水室将浓水排放淡水即为除盐水这一过程为电渗析除盐原理,0
电渗析的除盐处理过程如何,1
电渗析除盐处理发生七个物理化学过程,0
反离子迁移过程阳膜上的固定基团带负电荷阴膜上的固定基团带正电荷与固定基团所带电荷相反的离子穿过膜的现象称为反离子迁移如在电渗析器中淡室中的阳离子穿过阳膜阴离子穿过阴膜进入浓室就是反离子迁移过程这也是电渗析的除盐过程,0
同性离子迁移过程与膜上固定基团带相同电荷的离子穿过膜的现象称为同性离子迁移由于交换膜的选择透过性不可能过到因此也存在着浓室中的阴离子会少量穿过阳膜或阳离子穿过阴膜而进入淡室数量虽少但降低了除盐效率,0
电解质的浓差扩散过程这是由于浓水室与淡水室的浓度差而引起的其结果是由浓室的离子向淡室扩散从而使淡室的含盐量增加降低了除盐效率,0
压差渗透过程由于浓淡室的压力不同由压力高的向压力低侧进行离子渗透因此如果浓室的压力过高也会降低除盐效率,0
水的渗透过程由于淡室中水的压力比浓室要大因此会向浓室渗水使产水量降低,0
水的电渗透过程由于水中离子是以水合离子的形式存在因此伴随着离子的迁移故有水的电渗透发生使淡水产量降低,0
在运行时由于操作不良而造成极化现象使淡水室水量的水电离在直流电场的作用下水电离产生的穿过阳膜穿过阴膜进入浓水室在那里与生成沉淀也称为极化沉淀故此不仅电耗增加而且还会造成沉淀等后果,0
如何确定电渗析的运行参数,1
对渗析器要经过一段时间的调试才能制定出最佳运行参数这对于实现稳定和长周期运行关系很大需要确定的参数主要有,0
流速和压力电渗析器有一定的额定流量不能过大或过小过大使进水压力过高会发生装置的泄漏和变形过小悬浮物会粘附于电渗析器中造成水流压力上升,0
除盐率下降造成水流死角和局部极化结垢因此水流过管道时的线速度控制在,0
电流和电压电渗析器以电位差为动力进行除盐要控制一定的直流电压同以得一定的工作电流工作电流低有利于防止极化一般控制工作电流为极限电流的如果选定的工作电流发生变化要查清原因不可贸然采用提高电压的办法来处理,0
倒极和酸洗倒极就是将运行的电渗析器阴阳极互换一下根据调试和运行情况来确定倒极和酸洗的时间间隔但在水质和温度变化时可根据具体情况来更改间隔周期,0
水的回收率运行实践表明为得到淡水约需原水包括极水水的回收率控制在左右国外现在采用的倒极电渗析器水的回收率大约在范围内,0
如何处理电渗析器的常见故障,1
电渗析器在实际运行中常见的故障原因及其处理方法如下,0
电渗析器的水压高出水量低或水流不畅,0
故障的原因可能是开车前管路未冲洗干净致使杂质堵塞水流通道在组装时隔板和膜的进出水孔未对准或是部分隔板框网收缩变形或是隔板框和隔网厚度配合不适当,0
级段间的水流倒向时进出水孔错位,0
上述故障的处理方法是拆开电渗析器清除出水孔布水槽等处杂物然后重新组装或在进水管道加设过滤器变形的隔板要调换对隔板加工要注意厚度均匀与框网厚度的配合要良好对进出水孔错位要仔细检查并重新组装测试,0
电渗析器的除盐效果差电流偏低,0
故障原因是部分阴阳膜可能装错或是部分浓淡室隔板装错以及膜破裂电路系统接触不良树脂膜受到污染性能变坏,0
处理方法是重新组装并去除已损坏的隔板或膜检查电路使接触良好定期用酸碱液对树脂膜进行复苏处理,0
电渗析器电流不稳出水流量不稳及压力表抖动等,0
故障原因是电渗析器内的空气未排尽或水泵吸口管路漏气使水带气流量计及压力表离泵出口太近受水泵冲击而抖动或是系统阻力太大,0
处理方法是设法使装置内部空气排尽修好系统漏气处改装流量计和压力表的位置并尽力减少系统阻力,0
电渗析器的出水水质下降或是某一段水质特别差,0
原因是原水预处理效果差膜堆和极室沉淀结垢严重某段的树脂膜破裂或是浓淡室间泄漏,0
处理方法是改进预处理重新拆开电渗析器清洗膜隔板和极框拆开电渗析器检查调换隔板和膜,0
淡室水质突然下降电耗增加转子流量计上有黄褐色铁锈,0
原因是个别膜破裂尤其是靠近极室的膜电极腐蚀断裂电极接线柱松动原水含铁量较多或管网有腐蚀铁溶入水中,0
处理方法是及时调换破膜或断极电极的接触始终要良好加强原水预处理管路尽量不使用铁管而要有防腐措施开车时管网存水要排放干净受铁污染处要及时清洗,0
电渗析器本体漏或变形,0
原因是组装时螺杆未拧紧隔板边框夹有杂物和隔板破裂或是隔板和膜厚薄不均匀开车时速度过快电渗析器骤然升压使隔板受冲击而变形或停车过速使失压过快膜堆也会变形,0
处理方法是检查和拧紧螺杆清除边框杂物或调换破裂隔板在漏水处垫以石棉绳或塑料薄片后重新拧紧开车时要缓慢随时监视压力表及流量计小心调节停车时也不可过速并及时打开放空气阀门不使电渗析器本体受负压,0
电渗析的极化沉淀如何防止和消除,1
由于水中离子在膜中的迁移速度大于在水溶液中的速度而且淡室膜面上离子的浓度也总是低于溶液中的浓度如果电流密度越高浓度差也越大当电流密度上升到某一数值时膜面上的离子浓度会低到零这时发生膜面上大量水的电解现象称为极化现象,0
电渗析过程中产生的浓差极化会产生很多不利因素和危害如下,0
电阻增大电流下降除盐率下降,0
浓水和淡水的发生变化常称之为中性扰乱,0
电流效率下降,0
膜表面上出现沉淀或结垢这主要在阴膜的浓水室一侧,0
各种离子被吸附能力的差异越大则它们在树脂层中的分布就越明显从事贸易如对化合价不同的离子,0
对于交换能力差异较小的不同离子例如化合价相同的离子在树脂层中的分布差异并不明显仅在同一树脂层上表现出上下部吸附离子含量的比例的不同,0
什么叫固定床有什么特点,1
所谓固定床就是指水在交换床中不断地流过进行离子交换而床内树脂层是固定在一个交换器中一般不将交换剂转移到床体外部进行再生,0
固定床工艺有两个特点所用树脂量较大但其利用率低因为当交换床运行时只有工作层树脂在工作其余大部分树脂则经常充当支撑作用而且当床内树脂无原则要再生前其上部树脂已呈失效状态,0
固定床的运行不是连续的而是呈周期性的从失效到再生合格前这段时间不能供水所以需要备用供水设施,0
从目前情况看固定床工艺应用时间较长工艺和技术都比较成熟而且对水质的适应性强树脂的损耗也比较小所以固定床工艺仍旧是目前化学家学水处理的主要方法,0
固定床离子交换剂的再生有哪些方式,1
固定床离子交换剂的再生方式按照再生和运行的形式主要分为顺流再生和逆流再生两种,0
顺流再生方式运行时水流的方向和再生时再生液流动的方向是一致的通常运行时的水流方向和再生液是由上而下流动的顺流再生有的增设空气搅拌逆流再生方式是运行时水流的方向和再生时再生液流动的方向相反通常交换时水的流向是自上而下流动的而再生时再生液的流向是从下而上流动的它们都各自有其特点但以逆流再生的方式比较好,0
固定床顺流再生的操作如何进行,1
固定床顺流再生操作控制通常是分为四个步骤进行的,0
反洗在离子交换剂失效之后进行一次自下而上的对交换剂的反冲洗为的是使离子交换剂能够松动一下使得再生时再生液分布均匀再生效果好一些另外通过反洗可以消除离子交换剂上层部位在运行时所截留的悬浮物质反洗用的水一般是第一级交换器可用过滤水清洗第二级交换器可用一级交换器的出水反洗的操作控制当反洗之初的几分钟阀门要开大然后迅速关小反冲洗强度控制在反洗的控制终点是水质清净为止时间约操作时应注意不使交换剂颗粒冲至床体外,0
再生再生液的浓度控制在再生流速为时间约左右再生液的耗量约为理论值的倍,0
正洗经再生之后为了清除残留的再生剂及其再生时的生成物质需要进行正洗操作正洗的流速控制在时间约左右,0
交换操作时要控制一定的交换流速这与运行方式有很大的关系一般控制在直至失效,0
顺流床在再生时会出现哪些异常现象应如何处理,1
顺流床在再生时易出现的异常现象及处理方法见下表,0
化验原水中重金属离子情况加强预处理工作对沉淀物可用清洗之,0
检查再生剂用量严格控制再生液浓度,0
加强反洗工作调整反洗时间和反洗强度,0
调整正洗时间防止过度冲洗,0
检查偏流产生原因并及时消除,0
树脂再生时析出沉淀物,0
再生时再生剂量不足或浓度低,0
反洗不彻底树脂层中的悬浮物没有反洗掉,0
正洗时间过长消耗了树脂交换容量,0
床内因偏流产生窝酸或窝酸致使废液上返将再生好的树脂污染了,0
离子交换树脂交换容量下降,0
,0
及时消除污物并采取措施减少再生剂中杂质,0
提高室温至,0
以上,0
从储罐到计量箱的管路堵塞,0
室温低于,0
时浓碱易结晶凝固,0
往计量箱放再生液特别慢,0
,0
调整再生床排水阀适当降低再生床内压力,0
检查水力引射器真空低的原因如系水压低应提高水力引射器入口水压力如系喉管堵塞应及时清污等,0
关严运行床再生液阀,0
床内压力大,0
水力引射器真空度低,0
运行床再生液阀不严压力高水从运行床向再生系统返水,0
再生时往计量箱返水,0
,0
检查并开大再生排水阀降低床内压力,0
检查进再生液管路阀门是否损坏等并及时排除之,0
检查进再生液阀情况并打开,0
打开计量箱出品阀或疏通污堵,0
检查水力引射器是否正常水压是否太低喉管是否堵塞并排除故障,0
床内压力过大,0
进再生液的管路堵塞,0
进再生液阀打不开,0
再生计量箱出口阀打不开或污堵,0
水力引射器真空度低,0
再生时床子打不进再生液,0
,0
处理方法,0
原因,0
异常现象,0
序号,0
顺流床反洗跑树脂应怎样处理,1
顺流床反洗跑树脂有如下原因,0
反洗流速过大床子的反洗流速应为树脂的膨胀率阳树脂为阴树脂为当反洗操作超过上述数值时容易造成跑树脂,0
发现跑树脂时应立即关闭反洗入口阀待树脂落实后再重新反洗,0
树脂层严重污染由于树脂的粒度一般均在目之间比较均匀所以入床水中的悬浮物大都集中在树脂层表面并形成污染层易造成沟流短路,0
在操作时尽管反洗水流量不大但由于水流从狭窄的沟缝中流出这样就造成水流不能地通过树脂层使局部树脂的反洗流速很高高速的水流将尚未严重污染的树脂颗粒冲刷下来带走也会造成反洗跑树脂,0
发现这种情况应适当缩短反洗周期延长反洗时间并加大反洗强度和做好入床水的预处理工作,0
如树脂层污染严重应考虑找开交换床上人孔观察树脂层的情况必要时进行人工清淤,0
偏流有两种情况可能产生树脂层的偏流一是前面讲过的树脂层污染另一种情况是下部配水装置损坏或污染这种情况会产生局部反洗流速过高而造成反洗跑树脂,0
反洗操作不当上部树脂有空气若树脂中有空气会从监视镜中看到一层树脂漂在水面这是由于树脂层上部有空气而树脂又未充分湿润即被反洗水托起来所致此时如不停止反洗也会造成跑树脂因此应停止反洗从入口阀进水将漂在水上的那层树脂湿润下来把空气排走然后再进行反洗,0
固定床逆流再生如何进行操作控制,1
固定床逆流再生的操作可分气顶压法水顶压法低流速法及无顶压法四种操作控制原理基本相同,0
逆流再生的具体操作控制如下,0
小反洗操作当交换器运行失效之后即行停运小反洗水从中间排管进入首先把在运行中附着在压脂层的污物和粘附在中间排管网套上的杂质用小反洗水冲洗干净这些杂质大都是悬浮物质和有机物质如果不及时清洗就会渗入压脂层下部影响树脂交换性能操作控制小反洗流速约清洗至排出水的浑浊度小于为止,0
上部放水操作目的是为了使压脂层在小反洗后均匀沉降一下使树脂压脂层面平整操作是将中间排管上部的水从中间排管放尽为止,0
顶压操作从交换器顶部送入压缩空气对压缩空气的要求是要除油以避免污染树脂顶压的目的是为了再生时再生液能上升并使树脂不乱层顶压操作要控制压力稳定在,0
顶压除用压缩空气之外也可以用水压力控制在也可以不用压缩空气和水顶压而采用再生低流速法或无顶压法再生流速约在左右在用无顶压法时中间排水管上的小孔流速要调整到左右不会产生乱层,0
酸碱再生操作再生剂是从交换器的底部进入中间排管排出再生液酸的质量分数如盐酸左右碱如烧碱左右再生流速再生时间控制在,0
再生操作时要特别注意中间排水管的排出液中气水混合正常如果只是排气说明再生液的压力不足如果只是排水再生液说明再生液的压力太高或是顶压的空气压力太低这时会造成树脂乱层或是造成再生液从塔顶溢出事故,0
置换操作在再生结束之后停止进再生液用除盐水以的流速进行置换操作通过置换可以把残留在树脂在树脂中的再生液排出也可以达到充分利用再生液的止的置换操作的终点控制如果是强酸性阳离子交换树脂的交换器排出水酸度应小于含钠小于如果是强碱性阴离子交换树脂的交换器排出水的电导率小于或是碱度,0
小于置换操作时间需左右,0
小正洗或小反洗操作目的是为了清洗压脂层残留的废再生液直至干净小正洗时水是从中间排管排出时间约流速约,0
大正洗操作操作时从顶部进水底部排出直到阳离子交换器出水钠离子浓度稳定并小于,0
阴离子交换器出水电导率小于,0
硅以计小于,0
为止,0
正常运行操作大正洗操作合格之后关闭排水阀找开出水阀即可使水进入水箱投入正常运行,0
大反洗操作当阳离子交换器经过次左右制水周期之后或阴离子交换器经过次左右制水周期之后要进行一次大反洗操作操作时从底部进水顶部排出水将整个树脂层松动一下大反洗流速从小到大但要密切注意树脂不要从交换器顶流失在此原则下大反洗流速要大一点好一般约为同时还要注意中间排水管不致造成弯曲和断裂大反洗结束之后即转入再生处理此时再生剂的浓度应适当提高一些,0
,0
,0
固定床逆流再生几种再生方法比较,0
固定床逆流再生工艺有些什么特点,1
水质好由于固定床逆流再生进水自上而下与进再生液自下而上方向相反故新鲜的再生液首先与失效程度比较低的树脂相接触从而使下部的树脂有机会进行再生可使这部分树脂的工作交换容量大为提高未能充分再生的树脂却留在交换器上部首先与,0
再生时间稍长,0
操作简便,0
外部管系简单,0
,0
不需要任何顶压系统投资省,0
中排液装置小孔流速应不大于,0
压脂层厚再生时处于干的状态,0
,0
再生流速,0
无顶压法,0
不易控制再生时间较长,0
设备及辅助系统简单,0
再生液流速左右,0
低流速法,0
再生废液量大增加废水中和处理的负担,0
操作简单,0
水压,0
压脂层厚,0
,0
顶压水量为再生液流量的倍,0
水顶压法,0
需设置净化压缩空气系统,0
不易乱层稳定性好,0
操作容易掌握,0
,0
压缩空气压力压力稳定不间断,0
气量,0
,0
再生液流速,0
气顶压法,0
缺点,0
优点,0
条件,0
操作方式,0
进水相接触进行离子交换从而减少了反离子作用而对出水水质影响大的关键部位树脂即出水前的把关树脂层是再生十分良好的树脂所以出水水质好实际生产中可得到证实例如我们都知道阳床出水水质的好坏可以看水中量的多少含量越小水质越好据测定在同样情况相同运行条件下顺流再生要比逆流再生工艺出水的量大倍,0
再生树脂不乱层固定床逆流再生设有中间排水管以及有的压脂层加上压力的压缩空气顶压因此再生时树脂处于压实状态不会乱床层再生液的分布也均匀使树脂得到比较高的再生度再生效果好,0
再生液消耗低固定床在树脂失效后根据离子选择性原理如对于阳床分布在下部上部是等离子再生时从底部进再生剂时新鲜的再生液很容易把树脂中的置换出来被置换出来的又可与上部树脂中的相交换依此连锁反应使再生迅速再生效率又高因此再生液的浓度可以适当降低利用率可提高损失又少使再生液耗量大为降低据实际生产测定逆流再生的再生剂耗量比起顺流可以减少左右,0
水耗低逆流再生的流速比较低废再生液也少反冲洗效率又高容易清洗干净耗水量大为减少据实测逆流再生的阳床再生海洋污染水耗可减少左右阴床再生水耗可减少左右,0
树脂的再生度高经实际测定逆流再生的底层树脂再生度可达以上而顺流再生只有左右虽然逆流再生的预层树脂再生度稍低然而顶层树脂首先接触进水水中的反离子浓度很低因而能充分利用这部分树脂的交换容量以提高离子交换的经济性,0
逆流床的中间排水装置有什么作用有什么要求,1
中间排水装置是指设在逆流床床层表面上的排水系统,0
中间排水装置有三个作用使再生液和冲洗水上流时能均匀地从中间排水装置排出避免由于液流的流动使树脂乱层再生时收集废再生液和顶压介质顶压风或顶压水,0
反洗压实层,0
对于中间排水装置的要求是,0
中间排水装置的主管或支管应能在水流的冲击下不弯曲变形,0
为此中间排水装置应采用高强度材料如不锈钢或碳钢管衬胶并需有加强措施同时要有固定装置不能使用塑料管,0
再生时防止交换树脂颗粒漏出一般都要采用在支管处包缝一层为目一层为目的尼龙网或套塑料网套塑料套须经蒸气或热开水烫缩紧固在中排支管上,0
布液均匀由于支管通常包缝尼龙网水流在支管中流动时受到限制为了保证流速的均匀性应做下述考虑支管开孔的总面积应为进水管的倍开孔面积太小时布液不易均匀支管间隔一般为间隔太大可能使配水不均匀太小时安装又不方便,0
开孔的位置应采用支管两侧开水平孔交叉排列同一排的孔眼应在同一水平线上,0
计测定阳床出水含钠量应注意什么,1
计测定阳床出水含钠量是采用计来测定的因此在操作控制时要用好计除了仪器的正确定位按规定进行电极清洗之外应注意下列几点,0
电极的处理新电极或久置未用的电极应用蘸有四氯化碳或乙醚的棉花揩净电极头部然后用纯水清洗再在即的标准液定位液中浸泡小时后再使用如电极长时间不用一般以干燥存放为宜,0
使用计遇到酸性水样时阳床出水是酸性水必须先滴加二异丙胺使达到左右使温度以,0
为宜不宜在,0
以下使用,0
电极内芯参比溶液应浸满否则使用时无信号,0
使用计时仪器附近不应有强磁场不宜将计置于电源总开关附近不使用时应保持仪器干燥,0
阴床出水电导率始终较高是什么原因,1
阴床经过再生后投入运行但电导率始终较高要使其降下来也比较难发生此种情况的原因可能是,0
阳床的出水含量太高当超过,0
时阴床出水电导率升高比较明显高可能是阳床产生偏流泄漏或是制水周期将结束树脂将要失效引起的,0
阴床前设有脱碳器的要检查一下脱碳效率有时可能由于未能去除水中含量高增加了阴床的负荷致使电导率升高此外还要检查一个周围的空气是否受到污染因为这些污染物质可由鼓风机吸入溶于水中如是氨厂有时大气中有可能含氨当鼓风机吸入后在除碳器中溶于水因而使水中增加以致影响阴床出水电导率的升高,0
阴床用再生后没有置换好或是正洗不彻底残留于阴树脂中当制水时释放于水中也会使出水的电导率升高,0
由于疏忽阴床混入了阳离子交换树脂在阴床再生时变成钠型树脂混杂在阴树脂中而在制水时放出因此阴床的出水电导率始终较高,0
影响电导率测定的有哪些因素,1
电导率可定性地反映出水中离子的多少但还不能定量地反映水中离子的成分和数量其大小与水中离子的多少离子的摩尔电导离子的电荷数以及离子的迁移速度都有关系影响电导率测定准确性的因素主要有与水的温度变化有关因为水温升高水的黏度降低离子的迁移速度加快因此测得电导率偏高反之就偏低因而要进行校正以水温,0
时为参比与水的流速有关因为测定电导率时将其电极插入被测的水中水的流速如果很低水中杂质会容易粘附在电极上造成电极污染因此就影响所测电导率的准确性,0
与水质污染影响有关主要是水接触空气受到空气中尘埃等的污染水质越纯其稳定性越差越容易被污染从而使水的电导率升高有的纯水贮槽因没有保护好从而使电导率升高为了有统一的标准便于对比二级除盐水的电导率的测定点选在混合床出水的母管处进行连续性的测定分析,0
复床的串联与组联排列运行有什么不同,1
复床的组联排列是将原水进入各台阳床而每台阳床出水混合在一个公共集水总管然后从集水总管再分配到每一台阴床组联排列又称母管式组合这种排列运行的优点是比较充分地利用各交换器的制水能力对于各阴阳床的再生或者水质监测可以根据生产的需要进行比较灵活的控制然而监测的项目相应比较多如阳床出水的钠度酸度阴床出水的电导率硅根等所以比较麻烦,0
复床的串联排列是原水从一公共的集水总管分别进入阳床和阴床的串联排列运行每一阳阴床成为一个系列然后各阴床的出水重新混合进入另一公共集水总管串联排列又,0
称单元式组合这种排列的优点是一个系列的复床可以同时进行再生监测也比较方便然而其缺点是阳阴床不一定会同时失效往往是阴床先失效而阳床仍有一定交换能力没能充分利用致使再生频繁制水成本增加,0
从串联排列图可知此种系列对监测控制比较方便只需要监控阴床出水水质即可,0
如何从水质变化情况来判断阴阳床即将失效,1
在实际生产中根据水质变化情况来判断阴阳床的失效以便及时采取必要的措施是很有意义的如在阴阳床串联运行的系统中阳床先失效那么阴床出水的水质由于阳床的漏钠量增加而使碱性增加会升高阴床去硅的效果显著降低从而使阴床出水的硅含量升高这时水的电导率也会升高当发现上述水质情况变化时表明阳床已失效,0
如果在运行中阴床先失效这时由于有阳床出水的酸性水通过因此阴床出水的下降与此同时集中在交换剂下部的硅也释放出来使得出水硅量增加此时电导率的曲线会出现一个奇特的现象先是向下降误认为水质转好十几分钟后出现迅速上升,0
控制除盐水的运行终点有哪些方法,1
控制除盐水的运行终点目前采用的主要有三种方法,0
制水批量法即制水达到规定的批量后停止运行进行再生其特点是可以主动调节制水量安排各树脂床定时错开轮流再生但是制水量往往与水质变化及树脂再生度有密切关系因此在没有进行各种工况下的批量终点测试时批量往往定得比较低而偏于保守即当批量到达终点时实际上距离树脂失效还有相当长的时间即树脂还有较大的交换能力未能利用导致再生频繁醎碱耗量增加而且由于树脂转型次数过多导致再生频,0
繁酸碱耗量增加而且由于树脂转型次数过多引起膨胀收缩的次数过多而影响使用寿命所以往往是不经济的,0
控制电导率或含硅量的失效法根据水质标准当出水的电导率或硅酸根以计其中之一达到或接近失效值时即停止运行这方法能够充分利用树脂的交换能力但从阳阴床串联运行中得到的经验表明往往是阴床先失效而阳床尚有余量同时目前国内硅酸根表的质量还不稳定作为终点控制仪表还不够完善故用电导率控制比较好,0
树脂的工交容量法此法是规定阳床及阴床工作交换达到一定容量时即停止运行进行再生例如某厂规定对阳床的出水终点控制是水的总阳离子浓度乘以制水量其乘积控制在左右对阴床的出水终点控制是水的总阴离子浓度乘以制水量其乘积控制在左右此法要以分析为基础也比较麻烦,0
其中以法控制比较合理也比较简单但电导仪硅酸根表要可靠,0
此外阳床的终点控制也有用表示的以控制小于,0
有的正在研制以电导率与制水量的乘积为信号的终点控制器混合床还有以进出水的压差来控制的但是压差与交换流速树脂的性能有关要根据具体情况通过试验确定当压差超过一定值时即停止运行进行再生处理,0
什么是混合床除盐处理,1
在同一个交换器中将阴阳离子交换树脂按照一定的体积比例进行填装在均匀混合状态下进行阴阳离子交换从而除去水中的盐分称为混合床除盐处理,0
,0
,0
,0
,0
混合床的阴阳离子交换树脂在交换过程中由于是处于均匀混合状态交错排列互相接触可以看做是由许许多多的阴阳离子交换树脂而组成的多级式复床可相当于级因为是均匀混合所以阴阳离子的交换反应几乎是同时进行的所产生的和随即合成交换反应进行得很彻底出水水质好阴阳离子几乎全部除尽出水电导率可达,0
可达,0
混合床的阳树脂用表示阴树脂用表示其工作原理可用下列反应式表示,0
,0
